Name,Number of Samples,Runtime [s],Time to Best Design [s],Die Area,Design Area,% Area Utilization,Total Wire Length,Max Wire Length,Max Wire Location,Mean Wire Length,Median Wire Length,Concentrations,Concentration Error [%]
,,,,,,,,,,,,100,1.753534722160786
six_samples,6,1832.5698516368866,1821.6105449199677," 0 0 2550 1590
",674100,21%," 10014 um.
",9.54782,connect0,6.021172352941176,6.3579099999999995,10,2.5725456468462338
,,,,,,,,,,,,92,2.5124044258995823
,,,,,,,,,,,,80,1.331848698668147
,,,,,,,,,,,,29,3.702393032624092
,,,,,,,,,,,,175,2.7340009407955654
,,,,,,,,,,,,108,0.21363326529399235
six_samples,6,1813.0298578739166,1802.3134806156158," 0 0 2550 1590
",674100,21%," 10014 um.
",9.54782,connect0,6.021172352941176,6.3579099999999995,9,0.7699952562449345
,,,,,,,,,,,,92,3.6263581937364147
,,,,,,,,,,,,80,7.315613229432771
,,,,,,,,,,,,29,7.484855522601965
,,,,,,,,,,,,175,1.9108853211716879
,,,,,,,,,,,,108,2.4104407034101625
six_samples,6,1822.7893755435944,1810.9647808074951," 0 0 2550 1590
",774900,24%," 10253 um.
",10.85982,connect0,6.175402352941177,6.32991,8,1.136597671855631
,,,,,,,,,,,,92,2.6580270901983525
,,,,,,,,,,,,80,7.470767666966201
,,,,,,,,,,,,29,7.4366254532884275
,,,,,,,,,,,,175,2.0300703104428917
,,,,,,,,,,,,108,2.2396045039760115
six_samples,6,1205.3522856235504,1205.3169372081757," 0 0 2550 1590
",774900,24%," 10253 um.
",10.85982,connect0,6.175402352941177,6.32991,7,2.1748864737925175
,,,,,,,,,,,,92,0.9070965410914474
,,,,,,,,,,,,80,0.8545572686750236
,,,,,,,,,,,,29,1.3153233467136052
,,,,,,,,,,,,175,2.967824906856608
,,,,,,,,,,,,108,1.8950899663505067
six_samples,6,1838.256014585495,1827.469798564911," 0 0 2550 1590
",875700,27%," 10493 um.
",11.37182,connect0,6.188701764705882,6.241910000000002,6,1.09749446708425
,,,,,,,,,,,,92,2.0022675173743076
,,,,,,,,,,,,80,6.640641542284767
,,,,,,,,,,,,29,7.675240779078715
,,,,,,,,,,,,175,1.4619277253619067
,,,,,,,,,,,,108,2.2709125418327045
